date,RV,DRV,s_mean,s_std,m_mean,m_std,OFI_sum,OFI_mean,dmt_mean,dmt_std,s_rel_mean,s_rel_std,Q_bid_sum,Q_bid_mean,Q_ask_sum,Q_ask_mean,B_mean,B_std,A_mean,A_std
2020-01-03,6.564941804791433e-05,5.036367971897261e-05,-3.5644303797468364,32.231825160809834,277.5108227848101,47.81363625383815,-1.0,-0.012658227848101266,-0.008607594936708948,68.80364022559245,-0.02575516137731183,0.22794658026323472,295.0,3.7341772151898733,254.0,3.2151898734177213,279.29303797468356,45.3005949854635,275.7286075949367,55.132467695453286
2020-01-06,3.540183728731952e-05,-3.024758076059481e-05,3.700506329113923,56.24168624370374,280.4216455696203,27.342795677518282,-83.0,-1.0506329113924051,0.009746835443037742,32.2911200770819,0.025433387461517205,0.39139625035503733,401.0,5.075949367088608,569.0,7.2025316455696204,278.5713924050633,45.18569185080995,282.2718987341772,32.17256344552422
2020-01-07,1.5406187677694106e-05,-1.999564960962541e-05,4.314177215189875,32.36649108488097,284.25696202531645,16.0932980440442,84.0,1.0632911392405062,-0.0065822784810124265,22.898387575417644,0.02773511856004557,0.22519216890061217,411.0,5.2025316455696204,371.0,4.69620253164557,282.09987341772154,32.207218791622836,286.41405063291137,2.11622639413878
2020-01-08,2.7258317641337145e-05,1.1852129963643039e-05,-3.601772151898736,32.36993610568117,278.2046835443038,47.92962037397587,-20.0,-0.25316455696202533,0.012088607594935788,69.1588044138531,-0.025832436768694244,0.22793753112984722,350.0,4.430379746835443,469.0,5.936708860759493,280.00556962025314,45.423332752289525,276.40379746835447,55.273178321900474
2020-01-09,4.2285045648675885e-05,1.502672800733874e-05,4.353417721518984,32.71259629130869,283.7524050632912,36.19996413141691,20.0,0.25316455696202533,0.020632911392405005,51.710581979869964,0.028070285477275095,0.22662974550539086,284.0,3.5949367088607596,367.0,4.6455696202531644,281.5756962025316,45.718521794629496,285.9291139240506,32.64580446557879
2020-01-10,1.4394190193944317e-05,-2.7890855454731567e-05,0.8225316455696183,4.182272253322198,289.05772151898736,0.5284816164162562,0.0,0.0,0.008607594936709673,0.44102440242158986,0.0028390265063571105,0.014434548717999188,358.0,4.531645569620253,373.0,4.7215189873417724,288.6464556962025,2.0241877370458803,289.46898734177216,2.2818742830023377
2020-01-13,7.068930529706094e-06,-7.325259664238223e-06,0.06683544303797359,0.2941417079720432,288.7186075949367,0.2080032308502296,-8.0,-0.10126582278481013,-0.008987341772152359,0.2744159062104585,0.0002319624968510148,0.0010229891356061504,345.0,4.367088607594937,371.0,4.69620253164557,288.68518987341776,0.32346228234720076,288.7520253164557,0.15862695915692235
2020-01-14,1.7489211678155122e-05,1.0420281148449028e-05,0.6931645569620265,4.1192623014893375,286.0092405063291,32.594483793653616,8.0,0.10126582278481013,0.003607594936708455,46.31807146449643,0.0024266086520918586,0.014328521149970469,323.0,4.0886075949367084,334.0,4.227848101265823,285.66265822784806,32.623955399677634,286.35582278481013,32.694991093187
2020-01-15,2.1640613131791184e-05,4.151401453636062e-06,-3.37240506329114,32.67588365058611,288.70645569620257,16.387437538301416,-17.0,-0.21518987341772153,0.012911392405063778,23.202652335228493,-0.024288958079116615,0.2251793174539484,354.0,4.481012658227848,373.0,4.7215189873417724,290.39265822784813,1.0071458897462213,287.02025316455695,32.70991533883186
2020-01-16,3.6892205690432025e-05,1.525159255864084e-05,3.8634177215189855,32.855869626881834,290.1604430379747,16.425273681322,9.0,0.11392405063291139,0.03348101265822833,23.38266656607025,0.02588631122955206,0.22497152597639036,351.0,4.443037974683544,410.0,5.189873417721519,288.2287341772152,32.850639862912736,292.0921518987342,0.41082365948797056
2020-01-17,1.1607825497989017e-05,-2.528438019244301e-05,-14.67113924050633,64.23269811910325,285.6941772151899,32.580260555127346,8.0,0.10126582278481013,0.0037341772151893524,40.98595838717953,-0.10104451939787301,0.4413478654791655,330.0,4.177215189873418,414.0,5.2405063291139244,293.029746835443,0.6387768252855719,278.35860759493676,64.69511939611345
2020-01-20,0.0,-1.1607825497989017e-05,0.029999999999972705,0.0,293.255,0.0,0.0,0.0,0.0,0.0,0.00010230004603490002,0.0,79.0,1.0,79.0,1.0,293.24,0.0,293.27,0.0
2020-01-21,1.5940559262948028e-05,1.5940559262948028e-05,4.4636708860759535,33.410237690050636,283.26056962025314,48.74864078307223,0.0,0.0,-0.011835443037973991,70.21972420040018,0.028517562782671698,0.22808315453671696,316.0,4.0,355.0,4.493670886075949,281.0287341772152,56.23382145382108,285.49240506329113,46.354495708039366
2020-01-22,2.5491606482644975e-05,9.551047219696947e-06,0.8420253164556974,4.235044691359511,292.2821518987342,0.43084121914942025,0.0,0.0,0.004367088607595286,0.3558254821885981,0.002879415219484831,0.014472791474599562,405.0,5.1265822784810124,410.0,5.189873417721519,291.8611392405063,2.1314506841175156,292.703164556962,2.189969877034265
2020-01-23,4.889392041727911e-05,2.3402313934634135e-05,-6.607468354430381,46.26221442227112,287.06943037974685,22.994728938742533,0.0,0.0,-0.02170886075949336,32.92808840027314,-0.04804930864413269,0.3169178535717051,336.0,4.253164556962025,330.0,4.177215189873418,290.373164556962,2.132868866287603,283.7656962025317,46.076699425607806
2020-01-24,6.9774060705042e-05,2.088014028776289e-05,0.718860759493674,4.159034955661567,290.48727848101265,1.1666838270171709,0.0,0.0,0.01860759493670849,0.41655019144498745,0.002459472778796819,0.014222631890326104,287.0,3.632911392405063,327.0,4.139240506329114,290.1278481012658,2.092282320807686,290.84670886075946,2.6445118407164845
2020-01-27,0.0002765218238286641,0.0002067477631236221,0.04860759493671066,0.0503763827758325,285.9126582278481,0.4019534316079747,-1.0,-0.012658227848101266,-0.09101265822784807,0.8193318806240522,0.00017005599211905765,0.00017646617784341189,328.0,4.151898734177215,294.0,3.721518987341772,285.88835443037976,0.4075518855743641,285.93696202531646,0.3978736896282749
2020-01-28,2.731340994894171e-05,-0.0002492084138797224,1.1069620253164563,4.427589885123406,287.56462025316455,1.0453440030500794,1.0,0.012658227848101266,0.015632911392405236,1.1969593868526855,0.0038383874379488425,0.015406848037236087,315.0,3.9873417721518987,336.0,4.253164556962025,287.01113924050634,2.244716867156486,288.1181012658228,2.6360027411123954
2020-01-29,6.142815071270478e-05,3.4114740763763066e-05,18.389873417721514,70.87396316780921,279.2155696202532,35.20284752274785,0.0,0.0,0.010759493670885648,51.44895778446908,0.12685557658356575,0.49001240136517155,245.0,3.1012658227848102,273.0,3.4556962025316458,270.0206329113924,70.6381183022778,288.4105063291139,0.5445343782186676
2020-01-30,7.126151412074593e-05,9.833363408041153e-06,0.35556962025316347,1.9229576223949307,286.4270253164557,1.0721104632940959,-20.0,-0.25316455696202533,0.015316455696202262,0.9373760915627306,0.0012248924888663892,0.006610097545572204,258.0,3.2658227848101267,284.0,3.5949367088607596,286.2492405063291,0.8251507588001455,286.60481012658227,1.861948153151516
2020-01-31,0.00011420693856276203,4.2945424442016096e-05,0.11037974683543761,0.4305019224412122,283.93898734177213,1.177838192422891,20.0,0.25316455696202533,-0.0775949367088607,0.43543071864908994,0.0003881158812663803,0.0015100701103721995,272.0,3.4430379746835444,196.0,2.481012658227848,283.88379746835443,1.1754653238976562,283.9941772151899,1.2188325725820472
2020-02-03,7.947302826207487e-05,-3.473391030068716e-05,0.05556962025317153,0.05644936091126236,284.60664556962024,0.6331366368910307,-79.0,-1.0,0.019493670886076207,0.28422476089007465,0.00019516790623825536,0.00019799416333901191,289.0,3.6582278481012658,436.0,5.518987341772152,284.5788607594937,0.6283168140556377,284.63443037974685,0.639167621439041
2020-02-04,0.0002096379559505217,0.00013016492768844684,-3.6162025316455706,32.48793757625213,279.40746835443036,48.13386726748627,101.0,1.2784810126582278,0.05221518987341772,69.3145908565213,-0.02583717735551745,0.22793697836298527,280.0,3.5443037974683542,278.0,3.518987341772152,281.2155696202532,45.61247635626526,277.59936708860755,55.506516742418064
2020-02-05,0.00010470721249729286,-0.00010493074345322883,3.7201265822784846,32.66981424502265,282.37474683544303,48.6756809830726,-21.0,-0.26582278481012656,0.06069620253164649,69.90039092245229,0.026128603699001753,0.22790333289639667,259.0,3.278481012658228,242.0,3.0632911392405062,280.5146835443038,56.09325764674586,284.23481012658226,46.10692644613866
2020-02-06,3.258484086472421e-05,-7.212237163256864e-05,11.917848101265816,56.752229452895214,287.9858860759494,28.09427000114279,-1.0,-0.012658227848101266,0.014620253164556616,40.53224174663659,0.07838519121939909,0.3844886114071652,311.0,3.9367088607594938,267.0,3.3797468354430378,282.0269620253165,56.428066583436056,293.9448101265823,2.203880529103807
2020-02-07,6.11087431855332e-05,2.852390232080899e-05,1.0722784810126602,4.365793595249997,291.8698101265823,0.6802447914584814,0.0,0.0,-0.013860759493671231,0.8726716087817786,0.003657869100165073,0.014899505602451785,230.0,2.911392405063291,275.0,3.481012658227848,291.33367088607594,1.960508945705885,292.4059493670886,2.5713707403995563
2020-02-10,1.4004024106276559e-05,-4.7104719079256644e-05,8.226962025316451,47.0193886728146,288.2277848101266,22.666594599435324,0.0,0.0,-0.030443037974683205,32.44015835102631,0.053069199551974734,0.31610164032069865,288.0,3.6455696202531644,254.0,3.2151898734177213,284.1143037974683,46.139602370207776,292.3412658227848,2.024245580956524
2020-02-11,2.792514178995811e-05,1.392111768368155e-05,0.043924050632909536,0.02954430490995832,293.3217088607595,0.43730518451952044,4.0,0.05063291139240506,0.03094936708860824,0.37836615350925384,0.00014974919620922545,0.00010070205607246099,329.0,4.1645569620253164,346.0,4.379746835443038,293.29974683544305,0.43773887159056274,293.343670886076,0.43737028030060027
2020-02-12,6.942071981226244e-05,4.149557802230433e-05,0.15772151898734146,0.7812087106908081,295.0837974683544,0.36693045452112244,-24.0,-0.3037974683544304,0.034683544303796866,0.4467599465640892,0.0005365984150956959,0.0026598903399539333,417.0,5.2784810126582276,461.0,5.8354430379746836,295.0049367088607,0.6866041919881322,295.16265822784806,0.32092697811809123
2020-02-13,3.725609335284999e-05,-3.2164626459412454e-05,0.48215189873417547,2.0507101152115426,294.9803164556962,1.1058650001568273,21.0,0.26582278481012656,-0.08797468354430366,0.7459980919526572,0.0016562245398144034,0.007083010821891041,307.0,3.8860759493670884,364.0,4.6075949367088604,294.7392405063291,2.0355990563807334,295.2213924050633,0.6363310986594176
2020-02-14,1.705222076694529e-05,-2.02038725859047e-05,11.326962025316456,57.12018724279873,288.73563291139243,28.04258258534378,-41.0,-0.5189873417721519,0.07322784810126542,40.454226571030134,0.07611403335577113,0.3846798843768921,396.0,5.012658227848101,467.0,5.9113924050632916,283.0721518987342,56.60131335503703,294.3991139240506,0.649690636189452
2020-02-17,0.0,-1.705222076694529e-05,0.0200000000000386,0.0,294.53,0.0,0.0,0.0,0.0,0.0,6.790479747407277e-05,0.0,1343.0,17.0,4503.0,57.0,294.52,0.0,294.54,0.0
2020-02-18,3.2019664414126066e-05,3.2019664414126066e-05,11.31088607594936,57.001421803901884,287.2544303797468,27.81090913038536,-5.0,-0.06329113924050633,-0.020189873417721146,40.00847471476447,0.07614039675420368,0.3846747200457434,350.0,4.430379746835443,428.0,5.417721518987341,281.59898734177216,56.3075116725668,292.90987341772154,0.9687653967952721
2020-02-19,1.16889202751256e-05,-2.0330744139000463e-05,0.03924050632911202,0.03288566642399746,286.78911392405064,46.51667466921648,-18.0,-0.22784810126582278,0.01455696202531617,66.68272269885186,0.00013684809331010814,0.00011121777451347949,312.0,3.949367088607595,479.0,6.063291139240507,286.7694936708861,46.513514410515874,286.8087341772152,46.51984052508901
2020-02-20,7.678079961572802e-05,6.509187934060243e-05,4.434177215189872,33.20584674373162,290.73784810126585,16.434148755258498,63.0,0.7974683544303798,-0.009556962025315675,23.457756893084373,0.02776670200721823,0.22518780399159163,320.0,4.050632911392405,306.0,3.8734177215189876,288.5207594936709,32.949770621829195,292.95493670886077,2.406083035322323
2020-02-21,0.00010678616806196295,3.000536844623493e-05,-3.507341772151901,31.642302005014834,287.753417721519,16.77289312964989,0.0,0.0,-0.04582278481012663,23.928491177244638,-0.025136879210280114,0.22503808822838295,288.0,3.6455696202531644,249.0,3.151898734177215,289.50708860759494,1.0146341413366649,285.99974683544303,32.59214696096024
2020-02-24,0.0009510989300599221,0.0008443127619979591,0.6979746835443021,4.0034982714630045,280.8635443037975,0.8546783590163746,0.0,0.0,-0.10367088607595006,1.004173569141329,0.0024797023234847107,0.014220944079315578,226.0,2.8607594936708862,184.0,2.329113924050633,280.5145569620253,2.074817753793648,281.21253164556964,2.273781143401518
2020-02-25,0.0006098395781147923,-0.00034125935194512984,0.6251898734177199,3.2714338034190114,271.5404430379747,31.092210863876588,0.0,0.0,-0.1386075949367087,43.322969739050784,0.0023353761576833322,0.01216662310424701,137.0,1.7341772151898733,143.0,1.8101265822784811,271.2278481012658,31.13919793241416,271.85303797468356,31.131216559886305
2020-02-26,0.000290546012521432,-0.0003192935655933603,0.0713924050632909,0.05098351109050193,264.92316455696204,43.01036161069596,-4.0,-0.05063291139240506,-0.01259493670886082,61.93929342333942,0.00026982791030824143,0.00018601761487162951,269.0,3.4050632911392404,263.0,3.329113924050633,264.8874683544304,43.004866554318646,264.9588607594937,43.015871071851
2020-02-27,0.0011002647229503644,0.0008097187104289323,0.28911392405063363,1.6453775109443995,263.61367088607597,2.1453742290339575,-23.0,-0.2911392405063291,-0.1539240506329117,1.3977783817237057,0.001105300113867762,0.006319115274243655,231.0,2.9240506329113924,300.0,3.7974683544303796,263.46911392405065,2.423516299942238,263.7582278481013,2.1645931455775247
2020-02-28,0.0018595770073357647,0.0007593122843854003,0.2686075949367074,0.9059457930481134,250.5639240506329,1.8744822654238593,-164.0,-2.0759493670886076,-0.034936708860759016,1.3477684532719947,0.001082428769644377,0.003701031163013763,429.0,5.430379746835443,800.0,10.126582278481013,250.42962025316453,2.089372647248866,250.69822784810125,1.7527858847206885
2020-03-02,0.0006513027702618586,-0.0012082742370739061,0.09632911392405076,0.08530754641206083,260.22651898734176,2.798885349841618,350.0,4.430379746835443,0.15860759493670887,0.7281830816864657,0.0003708497667183123,0.0003301067855282867,469.0,5.936708860759493,182.0,2.3037974683544302,260.1783544303797,2.806855358042785,260.2746835443038,2.7915443917086558
2020-03-03,0.0017467680135493729,0.0010954652432875142,0.16417721518987444,0.11275805269938027,262.77474683544307,3.053662565394351,-206.0,-2.607594936708861,-0.10037974683544312,1.2401423543576524,0.000624746860120913,0.00042940927451182143,400.0,5.063291139240507,468.0,5.924050632911392,262.69265822784814,3.0527145166484253,262.85683544303794,3.05565073194748
2020-03-04,0.0008438189042434661,-0.0009029491093059068,0.2705063291139219,1.3353909431747966,266.3033544303797,2.066650752862409,107.0,1.3544303797468353,0.14867088607594942,1.3190504327513446,0.001028350436970428,0.005117473594928817,307.0,3.8860759493670884,155.0,1.9620253164556962,266.16810126582277,2.3666957794974057,266.43860759493674,1.9576711269976061
2020-03-05,0.0009119472227673553,6.812831852388921e-05,0.11683544303797055,0.09736982504990879,262.7431012658228,1.6884510242847832,-120.0,-1.518987341772152,-0.12221518987341738,0.9010548472290802,0.0004446963426931302,0.00037105667861101475,171.0,2.1645569620253164,302.0,3.8227848101265822,262.6846835443038,1.6892190848200899,262.80151898734175,1.6890864535930687
2020-03-06,0.0013597835840579635,0.0004478363612906082,0.13037974683544098,0.10038953666458257,255.61683544303796,1.442334551951584,70.0,0.8860759493670886,-0.030822784810127325,1.069724512337042,0.0005097469989848354,0.000392047595247775,175.0,2.2151898734177213,161.0,2.037974683544304,255.55164556962026,1.4356642618553253,255.6820253164557,1.4507119204976326
2020-03-09,0.00704998924923033,0.005690205665172367,4.2226582278481,27.127646684482315,231.37550632911393,48.32720821884421,-10.0,-0.12658227848101267,-0.2386708860759494,44.306356830398535,0.03147953316448042,0.22951864731404692,213.0,2.6962025316455698,196.0,2.481012658227848,229.26417721518985,53.401756227905125,233.48683544303796,46.7679927680192
2020-03-10,0.002534187156930656,-0.004515802092299674,0.175569620253166,0.09316028144868184,243.21145569620256,3.0917498936788546,0.0,0.0,0.13132911392405064,1.2622887507600467,0.0007223807443857709,0.00038440839983482756,227.0,2.8734177215189876,209.0,2.6455696202531644,243.12367088607596,3.095838471079085,243.2992405063291,3.088358526812099
2020-03-11,0.0011381445652728364,-0.0013960425916578199,0.8243037974683527,3.532691529837469,235.93835443037975,27.006557866011065,0.0,0.0,-0.19746835443038002,38.262307227950025,0.003540963374691755,0.015129281314798342,169.0,2.1392405063291138,186.0,2.3544303797468356,235.52620253164557,27.066541901812236,236.3505063291139,27.061977010934434
2020-03-12,0.009310785750954875,0.008172641185682039,0.4382278481012665,1.3185430571557057,208.8693670886076,41.852531640541095,212.0,2.6835443037974684,-0.2871518987341769,34.870713565121285,0.002077460761582043,0.006031666844272927,618.0,7.822784810126582,205.0,2.5949367088607596,208.65025316455694,41.802310848119134,209.08848101265824,41.91306353750573
2020-03-13,0.0050394828847503716,-0.004271302866204503,0.9613924050632928,1.8264009264244636,219.50512658227848,2.8768218279770927,-212.0,-2.6835443037974684,0.19582278481012694,1.754464713161995,0.004353687429853644,0.008160557764051257,157.0,1.9873417721518987,131.0,1.6582278481012658,219.02443037974683,2.7815618868447185,219.98582278481015,3.237744786348264
2020-03-16,0.016500443529189602,0.01146096064443923,1.277974683544301,2.159986573882081,203.12518987341772,40.7345845031341,0.0,0.0,-0.3139240506329115,34.73064774428699,0.00636236738903004,0.01076502820197672,167.0,2.1139240506329116,212.0,2.6835443037974684,202.48620253164557,40.65723480273356,203.76417721518985,40.84035722763713
2020-03-17,0.002923666684241107,-0.013576776844948495,2.1407594936708847,7.610986622277828,208.14911392405062,5.520396490283286,-1.0,-0.012658227848101266,0.4020253164556961,2.9184081451906216,0.009638846557747112,0.03240616267201307,178.0,2.2531645569620253,144.0,1.8227848101265822,207.07873417721518,3.5800513415200452,209.21949367088607,8.780452488009395
2020-03-18,0.005435759526461299,0.002512092842220192,0.8855696202531658,0.9808783960222526,189.94025316455696,38.20337369230037,-8.0,-0.10126582278481013,-0.4384810126582277,31.657463264693273,0.00471545072160453,0.005141155637920597,169.0,2.1392405063291138,140.0,1.7721518987341771,189.49746835443037,38.14347467359611,190.38303797468356,38.26946464200562
2020-03-19,0.002515269123756087,-0.002920490402705212,0.8143037974683557,1.3814231639168026,200.59841772151898,2.567987781580859,135.0,1.7088607594936709,0.017341772151898787,1.3776005327554495,0.004086935797488635,0.00703396640507189,627.0,7.936708860759493,380.0,4.810126582278481,200.19126582278483,2.8533522197532575,201.00556962025317,2.4498303169054845
2020-03-20,0.0016312637509030554,-0.0008840053728530316,6.798354430379746,40.90603276398426,197.45398734177215,11.45083563683842,-129.0,-1.6329113924050633,-0.9089240506329115,7.146722382650005,0.05184746851813111,0.3159805752467482,201.0,2.5443037974683542,216.0,2.7341772151898733,194.05481012658228,31.62912755514107,200.853164556962,9.92438017754616
2020-03-23,0.003042554436908154,0.0014112906860050986,0.28569620253164185,0.19222505202605625,186.51196202531645,2.1302975321448563,7.0,0.08860759493670886,0.7132278481012658,6.843292384910087,0.0015308880512423025,0.0010288720658809393,185.0,2.3417721518987342,164.0,2.0759493670886076,186.36911392405062,2.123519206456166,186.65481012658228,2.1413725892637
2020-03-24,0.0051719876664195535,0.0021294332295113995,0.6454430379746844,1.6468927988623001,198.90588607594938,22.79122043006876,123.0,1.5569620253164558,0.26556962025316444,31.834337069562995,0.0032704626450412136,0.00840975435110769,418.0,5.291139240506329,160.0,2.0253164556962027,198.58316455696203,22.79031016228359,199.2286075949367,22.82186118694862
2020-03-25,0.002097751383114585,-0.0030742362833049686,0.5516455696202544,1.547781232785646,214.67278481012661,3.978144438183256,-127.0,-1.6075949367088607,0.03594936708860765,1.5691190726232687,0.002572612592538199,0.0071489163837328866,396.0,5.012658227848101,144.0,1.8227848101265822,214.39696202531647,4.063365207095184,214.9486075949367,4.042046871097203
2020-03-26,0.0016056138415383597,-0.0004921375415762252,0.7493670886075969,35.740341293112095,218.46708860759495,17.50803979435636,0.0,0.0,0.18487341772151922,25.175912072886664,0.0035519034500886594,0.3205746842500287,142.0,1.7974683544303798,134.0,1.6962025316455696,218.09240506329112,24.947397182728192,218.84177215189874,25.087373050257863
2020-03-27,0.0019075222196404732,0.00030190837810211346,0.17430379746835342,0.15885555077187472,218.26626582278482,1.602829323006274,0.0,0.0,-0.10075949367088581,1.0057329539934838,0.000799526092605086,0.0007321784502706132,118.0,1.4936708860759493,129.0,1.6329113924050633,218.17911392405065,1.618380949316725,218.35341772151895,1.5910953218684243
2020-03-30,0.0004673371516311876,-0.0014401850680092856,0.3678481012658231,1.258974624381324,220.40202531645568,1.693747271544272,0.0,0.0,0.0948101265822786,0.5331061874295103,0.001657308176028041,0.005627202371318779,178.0,2.2531645569620253,188.0,2.3797468354430378,220.21810126582278,1.6359432909341018,220.58594936708863,1.963099014566817
2020-03-31,0.0004447284900124193,-2.2608661618768314e-05,0.13417721518987547,0.1340264764786171,221.9901265822785,1.5694309304043776,-139.0,-1.759493670886076,-0.05905063291139266,0.5402273239165205,0.0006047685227248077,0.0006057158318948738,191.0,2.4177215189873418,438.0,5.544303797468355,221.92303797468352,1.575778484391978,222.05721518987343,1.5659280337696855
2020-04-01,0.0017529603466373334,0.0013082318566249142,0.13544303797468407,0.1506889942755611,211.33481012658228,1.539506964665972,133.0,1.6835443037974684,-0.12424050632911389,1.000520405809278,0.0006408029792438856,0.0007122171087933146,193.0,2.4430379746835444,224.0,2.8354430379746836,211.26708860759493,1.5395871507037662,211.4025316455696,1.5431099702859785
